#    L    TT             EE             TE             PP             TP          
  1961   0.204640E+03   0.109107E+02  -0.173740E+02   0.467696E+05   0.164498E+02
  1962   0.204736E+03   0.108685E+02  -0.175185E+02   0.467038E+05   0.143741E+02
  1963   0.204840E+03   0.108247E+02  -0.176595E+02   0.466382E+05   0.122821E+02
  1964   0.204953E+03   0.107802E+02  -0.177979E+02   0.465726E+05   0.101770E+02
  1965   0.205082E+03   0.107341E+02  -0.179328E+02   0.465071E+05   0.806202E+01
  1966   0.205211E+03   0.106866E+02  -0.180650E+02   0.464417E+05   0.594050E+01
  1967   0.205356E+03   0.106390E+02  -0.181937E+02   0.463764E+05   0.381564E+01
  1968   0.205495E+03   0.105899E+02  -0.183190E+02   0.463112E+05   0.169071E+01
  1969   0.205656E+03   0.105401E+02  -0.184408E+02   0.462461E+05  -0.431050E+00
  1970   0.205812E+03   0.104909E+02  -0.185592E+02   0.461811E+05  -0.254638E+01
  1971   0.205983E+03   0.104395E+02  -0.186741E+02   0.461162E+05  -0.465203E+01
  1972   0.206155E+03   0.103866E+02  -0.187847E+02   0.460514E+05  -0.674475E+01
  1973   0.206335E+03   0.103344E+02  -0.188926E+02   0.459867E+05  -0.882128E+01
  1974   0.206532E+03   0.102799E+02  -0.189970E+02   0.459221E+05  -0.108784E+02
  1975   0.206721E+03   0.102254E+02  -0.190980E+02   0.458576E+05  -0.129128E+02
  1976   0.206919E+03   0.101694E+02  -0.191946E+02   0.457931E+05  -0.149213E+02
  1977   0.207126E+03   0.101133E+02  -0.192878E+02   0.457288E+05  -0.169005E+02
  1978   0.207334E+03   0.100564E+02  -0.193767E+02   0.456646E+05  -0.188474E+02
  1979   0.207550E+03   0.999879E+01  -0.194621E+02   0.456004E+05  -0.207585E+02
  1980   0.207774E+03   0.994035E+01  -0.195439E+02   0.455364E+05  -0.226307E+02
  1981   0.207992E+03   0.988112E+01  -0.196215E+02   0.454725E+05  -0.244607E+02
  1982   0.208219E+03   0.982111E+01  -0.196955E+02   0.454086E+05  -0.262452E+02
  1983   0.208454E+03   0.976030E+01  -0.197660E+02   0.453448E+05  -0.279811E+02
  1984   0.208690E+03   0.969944E+01  -0.198322E+02   0.452812E+05  -0.296650E+02
  1985   0.208934E+03   0.963705E+01  -0.198949E+02   0.452176E+05  -0.312936E+02
  1986   0.209172E+03   0.957460E+01  -0.199532E+02   0.451541E+05  -0.328639E+02
  1987   0.209412E+03   0.951210E+01  -0.200080E+02   0.450908E+05  -0.343724E+02
  1988   0.209659E+03   0.944879E+01  -0.200585E+02   0.450275E+05  -0.358159E+02
  1989   0.209908E+03   0.938543E+01  -0.201039E+02   0.449643E+05  -0.371912E+02
  1990   0.210165E+03   0.932127E+01  -0.201472E+02   0.449012E+05  -0.384951E+02
  1991   0.210409E+03   0.925556E+01  -0.201854E+02   0.448382E+05  -0.397242E+02
  1992   0.210654E+03   0.919053E+01  -0.202200E+02   0.447753E+05  -0.408754E+02
  1993   0.210907E+03   0.912543E+01  -0.202503E+02   0.447124E+05  -0.419453E+02
  1994   0.211161E+03   0.905879E+01  -0.202770E+02   0.446497E+05  -0.429308E+02
  1995   0.211424E+03   0.899208E+01  -0.203001E+02   0.445871E+05  -0.438285E+02
  1996   0.211673E+03   0.892455E+01  -0.203188E+02   0.445245E+05  -0.446353E+02
  1997   0.211924E+03   0.885696E+01  -0.203324E+02   0.444621E+05  -0.453478E+02
  1998   0.212183E+03   0.879004E+01  -0.203423E+02   0.443997E+05  -0.459628E+02
  1999   0.212435E+03   0.872156E+01  -0.203494E+02   0.443374E+05  -0.464771E+02
  2000   0.212682E+03   0.865375E+01  -0.203514E+02   0.442753E+05  -0.468874E+02
  2001   0.212937E+03   0.858586E+01  -0.203497E+02   0.442132E+05  -0.471917E+02
  2002   0.213186E+03   0.851716E+01  -0.203443E+02   0.441512E+05  -0.473923E+02
  2003   0.213436E+03   0.844838E+01  -0.203346E+02   0.440893E+05  -0.474930E+02
  2004   0.213687E+03   0.837952E+01  -0.203212E+02   0.440275E+05  -0.474975E+02
  2005   0.213924E+03   0.830985E+01  -0.203034E+02   0.439657E+05  -0.474094E+02
  2006   0.214170E+03   0.824159E+01  -0.202826E+02   0.439041E+05  -0.472324E+02
  2007   0.214402E+03   0.817176E+01  -0.202567E+02   0.438426E+05  -0.469701E+02
  2008   0.214643E+03   0.810187E+01  -0.202278E+02   0.437811E+05  -0.466263E+02
  2009   0.214877E+03   0.803264E+01  -0.201938E+02   0.437197E+05  -0.462045E+02
  2010   0.215098E+03   0.796333E+01  -0.201568E+02   0.436585E+05  -0.457084E+02
  2011   0.215327E+03   0.789321E+01  -0.201161E+02   0.435973E+05  -0.451417E+02
  2012   0.215550E+03   0.782376E+01  -0.200717E+02   0.435362E+05  -0.445081E+02
  2013   0.215759E+03   0.775349E+01  -0.200236E+02   0.434752E+05  -0.438112E+02
  2014   0.215976E+03   0.768463E+01  -0.199703E+02   0.434143E+05  -0.430548E+02
  2015   0.216188E+03   0.761496E+01  -0.199155E+02   0.433534E+05  -0.422423E+02
  2016   0.216400E+03   0.754596E+01  -0.198555E+02   0.432927E+05  -0.413776E+02
  2017   0.216590E+03   0.747688E+01  -0.197925E+02   0.432320E+05  -0.404643E+02
  2018   0.216782E+03   0.740788E+01  -0.197257E+02   0.431715E+05  -0.395060E+02
  2019   0.216968E+03   0.733895E+01  -0.196537E+02   0.431110E+05  -0.385064E+02
  2020   0.217154E+03   0.727010E+01  -0.195802E+02   0.430506E+05  -0.374692E+02
  2021   0.217334E+03   0.720192E+01  -0.195022E+02   0.429903E+05  -0.363980E+02
  2022   0.217500E+03   0.713382E+01  -0.194211E+02   0.429301E+05  -0.352965E+02
  2023   0.217659E+03   0.706594E+01  -0.193363E+02   0.428700E+05  -0.341684E+02
  2024   0.217820E+03   0.699828E+01  -0.192485E+02   0.428100E+05  -0.330173E+02
  2025   0.217959E+03   0.693093E+01  -0.191569E+02   0.427500E+05  -0.318469E+02
  2026   0.218106E+03   0.686387E+01  -0.190622E+02   0.426902E+05  -0.306609E+02
  2027   0.218247E+03   0.679727E+01  -0.189638E+02   0.426304E+05  -0.294628E+02
  2028   0.218366E+03   0.673096E+01  -0.188622E+02   0.425707E+05  -0.282565E+02
  2029   0.218494E+03   0.666503E+01  -0.187577E+02   0.425111E+05  -0.270455E+02
  2030   0.218600E+03   0.659947E+01  -0.186500E+02   0.424516E+05  -0.258335E+02
  2031   0.218700E+03   0.653436E+01  -0.185393E+02   0.423922E+05  -0.246242E+02
  2032   0.218801E+03   0.646962E+01  -0.184255E+02   0.423329E+05  -0.234213E+02
  2033   0.218887E+03   0.640549E+01  -0.183087E+02   0.422736E+05  -0.222283E+02
  2034   0.218974E+03   0.634180E+01  -0.181887E+02   0.422145E+05  -0.210490E+02
  2035   0.219040E+03   0.627856E+01  -0.180657E+02   0.421554E+05  -0.198870E+02
  2036   0.219100E+03   0.621585E+01  -0.179403E+02   0.420964E+05  -0.187460E+02
  2037   0.219160E+03   0.615373E+01  -0.178118E+02   0.420375E+05  -0.176297E+02
  2038   0.219191E+03   0.609206E+01  -0.176809E+02   0.419787E+05  -0.165417E+02
  2039   0.219230E+03   0.603107E+01  -0.175461E+02   0.419200E+05  -0.154857E+02
  2040   0.219263E+03   0.597060E+01  -0.174098E+02   0.418614E+05  -0.144653E+02
  2041   0.219274E+03   0.591066E+01  -0.172703E+02   0.418028E+05  -0.134843E+02
  2042   0.219285E+03   0.585146E+01  -0.171291E+02   0.417443E+05  -0.125462E+02
  2043   0.219276E+03   0.579287E+01  -0.169841E+02   0.416860E+05  -0.116547E+02
  2044   0.219274E+03   0.573487E+01  -0.168374E+02   0.416277E+05  -0.108136E+02
  2045   0.219251E+03   0.567754E+01  -0.166883E+02   0.415694E+05  -0.100264E+02
  2046   0.219228E+03   0.562090E+01  -0.165375E+02   0.415113E+05  -0.929690E+01
  2047   0.219184E+03   0.556492E+01  -0.163843E+02   0.414533E+05  -0.862866E+01
  2048   0.219133E+03   0.550969E+01  -0.162280E+02   0.413953E+05  -0.802538E+01
  2049   0.219075E+03   0.545522E+01  -0.160707E+02   0.413374E+05  -0.749072E+01
  2050   0.219003E+03   0.540141E+01  -0.159102E+02   0.412797E+05  -0.702834E+01
  2051   0.218910E+03   0.534836E+01  -0.157488E+02   0.412220E+05  -0.664085E+01
  2052   0.218824E+03   0.529613E+01  -0.155849E+02   0.411643E+05  -0.632659E+01
  2053   0.218717E+03   0.524465E+01  -0.154186E+02   0.411068E+05  -0.608282E+01
  2054   0.218603E+03   0.519393E+01  -0.152513E+02   0.410494E+05  -0.590681E+01
  2055   0.218475E+03   0.514396E+01  -0.150823E+02   0.409920E+05  -0.579585E+01
  2056   0.218339E+03   0.509489E+01  -0.149116E+02   0.409347E+05  -0.574720E+01
  2057   0.218197E+03   0.504665E+01  -0.147385E+02   0.408775E+05  -0.575813E+01
  2058   0.218040E+03   0.499917E+01  -0.145652E+02   0.408204E+05  -0.582592E+01
  2059   0.217877E+03   0.495260E+01  -0.143894E+02   0.407633E+05  -0.594783E+01
  2060   0.217699E+03   0.490671E+01  -0.142118E+02   0.407064E+05  -0.612115E+01
  2061   0.217514E+03   0.486181E+01  -0.140334E+02   0.406495E+05  -0.634314E+01
  2062   0.217314E+03   0.481782E+01  -0.138539E+02   0.405927E+05  -0.661108E+01
  2063   0.217108E+03   0.477466E+01  -0.136727E+02   0.405360E+05  -0.692223E+01
  2064   0.216879E+03   0.473242E+01  -0.134906E+02   0.404794E+05  -0.727388E+01
  2065   0.216644E+03   0.469109E+01  -0.133075E+02   0.404228E+05  -0.766329E+01
  2066   0.216409E+03   0.465068E+01  -0.131242E+02   0.403664E+05  -0.808773E+01
  2067   0.216152E+03   0.461111E+01  -0.129391E+02   0.403100E+05  -0.854448E+01
  2068   0.215880E+03   0.457246E+01  -0.127538E+02   0.402537E+05  -0.903081E+01
  2069   0.215609E+03   0.453480E+01  -0.125668E+02   0.401975E+05  -0.954399E+01
  2070   0.215315E+03   0.449807E+01  -0.123803E+02   0.401413E+05  -0.100813E+02
  2071   0.215015E+03   0.446225E+01  -0.121928E+02   0.400852E+05  -0.106400E+02
  2072   0.214707E+03   0.442743E+01  -0.120043E+02   0.400293E+05  -0.112174E+02
  2073   0.214384E+03   0.439353E+01  -0.118156E+02   0.399733E+05  -0.118107E+02
  2074   0.214054E+03   0.436056E+01  -0.116267E+02   0.399175E+05  -0.124172E+02
  2075   0.213710E+03   0.432852E+01  -0.114367E+02   0.398618E+05  -0.130342E+02
  2076   0.213350E+03   0.429748E+01  -0.112465E+02   0.398061E+05  -0.136590E+02
  2077   0.212991E+03   0.426744E+01  -0.110569E+02   0.397505E+05  -0.142888E+02
  2078   0.212617E+03   0.423833E+01  -0.108662E+02   0.396950E+05  -0.149209E+02
  2079   0.212214E+03   0.421022E+01  -0.106760E+02   0.396395E+05  -0.155525E+02
  2080   0.211825E+03   0.418305E+01  -0.104848E+02   0.395842E+05  -0.161811E+02
  2081   0.211414E+03   0.415696E+01  -0.102949E+02   0.395289E+05  -0.168037E+02
  2082   0.210996E+03   0.413173E+01  -0.101040E+02   0.394737E+05  -0.174177E+02
  2083   0.210570E+03   0.410750E+01  -0.991500E+01   0.394185E+05  -0.180204E+02
  2084   0.210122E+03   0.408437E+01  -0.972504E+01   0.393635E+05  -0.186090E+02
  2085   0.209681E+03   0.406210E+01  -0.953483E+01   0.393085E+05  -0.191809E+02
  2086   0.209218E+03   0.404084E+01  -0.934511E+01   0.392536E+05  -0.197332E+02
  2087   0.208748E+03   0.402060E+01  -0.915661E+01   0.391987E+05  -0.202633E+02
  2088   0.208262E+03   0.400130E+01  -0.896859E+01   0.391440E+05  -0.207684E+02
  2089   0.207777E+03   0.398301E+01  -0.878032E+01   0.390893E+05  -0.212458E+02
  2090   0.207268E+03   0.396567E+01  -0.859327E+01   0.390347E+05  -0.216927E+02
  2091   0.206768E+03   0.394935E+01  -0.840669E+01   0.389802E+05  -0.221065E+02
  2092   0.206244E+03   0.393390E+01  -0.822134E+01   0.389257E+05  -0.224845E+02
  2093   0.205706E+03   0.391947E+01  -0.803498E+01   0.388713E+05  -0.228238E+02
  2094   0.205167E+03   0.390607E+01  -0.785058E+01   0.388170E+05  -0.231217E+02
  2095   0.204621E+03   0.389354E+01  -0.766740E+01   0.387628E+05  -0.233756E+02
  2096   0.204060E+03   0.388211E+01  -0.748558E+01   0.387086E+05  -0.235827E+02
  2097   0.203490E+03   0.387149E+01  -0.730416E+01   0.386545E+05  -0.237403E+02
  2098   0.202913E+03   0.386189E+01  -0.712433E+01   0.386005E+05  -0.238456E+02
  2099   0.202329E+03   0.385318E+01  -0.694451E+01   0.385465E+05  -0.238960E+02
  2100   0.201736E+03   0.384556E+01  -0.676703E+01   0.384927E+05  -0.238886E+02
  2101   0.201129E+03   0.383876E+01  -0.659038E+01   0.384389E+05  -0.238216E+02
  2102   0.200513E+03   0.383292E+01  -0.641494E+01   0.383851E+05  -0.236965E+02
  2103   0.199890E+03   0.382796E+01  -0.624095E+01   0.383315E+05  -0.235156E+02
  2104   0.199266E+03   0.382396E+01  -0.606833E+01   0.382779E+05  -0.232812E+02
  2105   0.198620E+03   0.382078E+01  -0.589715E+01   0.382244E+05  -0.229956E+02
  2106   0.197973E+03   0.381863E+01  -0.572751E+01   0.381709E+05  -0.226610E+02
  2107   0.197318E+03   0.381731E+01  -0.555948E+01   0.381176E+05  -0.222799E+02
  2108   0.196648E+03   0.381687E+01  -0.539305E+01   0.380643E+05  -0.218544E+02
  2109   0.195985E+03   0.381733E+01  -0.522824E+01   0.380110E+05  -0.213870E+02
  2110   0.195306E+03   0.381869E+01  -0.506521E+01   0.379579E+05  -0.208799E+02
  2111   0.194620E+03   0.382080E+01  -0.490394E+01   0.379048E+05  -0.203354E+02
  2112   0.193925E+03   0.382388E+01  -0.474446E+01   0.378518E+05  -0.197558E+02
  2113   0.193223E+03   0.382764E+01  -0.458698E+01   0.377989E+05  -0.191435E+02
  2114   0.192520E+03   0.383230E+01  -0.443136E+01   0.377461E+05  -0.185008E+02
  2115   0.191802E+03   0.383786E+01  -0.427768E+01   0.376933E+05  -0.178298E+02
  2116   0.191090E+03   0.384433E+01  -0.412602E+01   0.376406E+05  -0.171330E+02
  2117   0.190363E+03   0.385178E+01  -0.397660E+01   0.375880E+05  -0.164127E+02
  2118   0.189628E+03   0.385969E+01  -0.382907E+01   0.375355E+05  -0.156712E+02
  2119   0.188892E+03   0.386852E+01  -0.368379E+01   0.374830E+05  -0.149107E+02
  2120   0.188141E+03   0.387803E+01  -0.354062E+01   0.374306E+05  -0.141336E+02
  2121   0.187389E+03   0.388845E+01  -0.339979E+01   0.373783E+05  -0.133422E+02
  2122   0.186629E+03   0.389949E+01  -0.326115E+01   0.373261E+05  -0.125387E+02
  2123   0.185868E+03   0.391130E+01  -0.312486E+01   0.372739E+05  -0.117256E+02
  2124   0.185107E+03   0.392380E+01  -0.299085E+01   0.372219E+05  -0.109051E+02
  2125   0.184330E+03   0.393714E+01  -0.285920E+01   0.371699E+05  -0.100794E+02
  2126   0.183560E+03   0.395096E+01  -0.272997E+01   0.371180E+05  -0.925103E+01
  2127   0.182774E+03   0.396571E+01  -0.260327E+01   0.370661E+05  -0.842213E+01
  2128   0.181995E+03   0.398100E+01  -0.247893E+01   0.370144E+05  -0.759506E+01
  2129   0.181200E+03   0.399692E+01  -0.235711E+01   0.369627E+05  -0.677212E+01
  2130   0.180404E+03   0.401354E+01  -0.223782E+01   0.369111E+05  -0.595561E+01
  2131   0.179608E+03   0.403095E+01  -0.212114E+01   0.368596E+05  -0.514785E+01
  2132   0.178810E+03   0.404883E+01  -0.200691E+01   0.368082E+05  -0.435114E+01
  2133   0.178005E+03   0.406743E+01  -0.189545E+01   0.367569E+05  -0.356778E+01
  2134   0.177198E+03   0.408658E+01  -0.178661E+01   0.367056E+05  -0.280008E+01
  2135   0.176384E+03   0.410637E+01  -0.168024E+01   0.366544E+05  -0.205035E+01
  2136   0.175568E+03   0.412658E+01  -0.157680E+01   0.366033E+05  -0.132088E+01
  2137   0.174751E+03   0.414750E+01  -0.147592E+01   0.365523E+05  -0.614001E+00
  2138   0.173927E+03   0.416891E+01  -0.137782E+01   0.365014E+05   0.679978E-01
  2139   0.173108E+03   0.419089E+01  -0.128243E+01   0.364506E+05   0.722807E+00
  2140   0.172282E+03   0.421336E+01  -0.118977E+01   0.363998E+05   0.134812E+01
  2141   0.171461E+03   0.423619E+01  -0.109998E+01   0.363491E+05   0.194163E+01
  2142   0.170625E+03   0.425966E+01  -0.101291E+01   0.362985E+05   0.250104E+01
  2143   0.169788E+03   0.428355E+01  -0.928730E+00   0.362480E+05   0.302403E+01
  2144   0.168950E+03   0.430787E+01  -0.847211E+00   0.361976E+05   0.350830E+01
  2145   0.168118E+03   0.433270E+01  -0.768731E+00   0.361473E+05   0.395155E+01
  2146   0.167278E+03   0.435788E+01  -0.692953E+00   0.360970E+05   0.435146E+01
  2147   0.166437E+03   0.438349E+01  -0.620075E+00   0.360469E+05   0.470574E+01
  2148   0.165610E+03   0.440961E+01  -0.550077E+00   0.359968E+05   0.501207E+01
  2149   0.164774E+03   0.443609E+01  -0.482914E+00   0.359468E+05   0.526816E+01
  2150   0.163929E+03   0.446286E+01  -0.418634E+00   0.358969E+05   0.547169E+01
  2151   0.163091E+03   0.448999E+01  -0.357240E+00   0.358471E+05   0.562093E+01
  2152   0.162252E+03   0.451748E+01  -0.298705E+00   0.357974E+05   0.571640E+01
  2153   0.161412E+03   0.454525E+01  -0.243074E+00   0.357477E+05   0.575921E+01
  2154   0.160570E+03   0.457332E+01  -0.190319E+00   0.356982E+05   0.575045E+01
  2155   0.159736E+03   0.460166E+01  -0.140434E+00   0.356487E+05   0.569121E+01
  2156   0.158900E+03   0.463029E+01  -0.934040E-01   0.355993E+05   0.558261E+01
  2157   0.158063E+03   0.465912E+01  -0.492457E-01   0.355499E+05   0.542572E+01
  2158   0.157233E+03   0.468824E+01  -0.793781E-02   0.355007E+05   0.522165E+01
  2159   0.156394E+03   0.471756E+01   0.305261E-01   0.354515E+05   0.497150E+01
  2160   0.155562E+03   0.474700E+01   0.661523E-01   0.354024E+05   0.467637E+01
  2161   0.154729E+03   0.477665E+01   0.989531E-01   0.353534E+05   0.433734E+01
  2162   0.153902E+03   0.480650E+01   0.128929E+00   0.353044E+05   0.395553E+01
  2163   0.153075E+03   0.483639E+01   0.156099E+00   0.352555E+05   0.353202E+01
  2164   0.152247E+03   0.486642E+01   0.180473E+00   0.352067E+05   0.306791E+01
  2165   0.151425E+03   0.489671E+01   0.202062E+00   0.351579E+05   0.256431E+01
  2166   0.150610E+03   0.492690E+01   0.220873E+00   0.351092E+05   0.202230E+01
  2167   0.149787E+03   0.495713E+01   0.236922E+00   0.350606E+05   0.144298E+01
  2168   0.148971E+03   0.498755E+01   0.250227E+00   0.350120E+05   0.827461E+00
  2169   0.148168E+03   0.501787E+01   0.260811E+00   0.349634E+05   0.176827E+00
  2170   0.147366E+03   0.504831E+01   0.268695E+00   0.349149E+05  -0.507820E+00
  2171   0.146555E+03   0.507863E+01   0.273901E+00   0.348665E+05  -0.122538E+01
  2172   0.145758E+03   0.510900E+01   0.276449E+00   0.348181E+05  -0.197477E+01
  2173   0.144968E+03   0.513925E+01   0.276359E+00   0.347698E+05  -0.275487E+01
  2174   0.144177E+03   0.516961E+01   0.273659E+00   0.347215E+05  -0.356460E+01
  2175   0.143386E+03   0.519978E+01   0.268365E+00   0.346733E+05  -0.440286E+01
  2176   0.142602E+03   0.522977E+01   0.260505E+00   0.346251E+05  -0.526855E+01
  2177   0.141839E+03   0.525978E+01   0.250106E+00   0.345770E+05  -0.616057E+01
  2178   0.141069E+03   0.528961E+01   0.237188E+00   0.345288E+05  -0.707782E+01
  2179   0.140298E+03   0.531931E+01   0.221775E+00   0.344808E+05  -0.801922E+01
  2180   0.139534E+03   0.534882E+01   0.203896E+00   0.344327E+05  -0.898366E+01
  2181   0.138777E+03   0.537820E+01   0.183572E+00   0.343847E+05  -0.997004E+01
  2182   0.138027E+03   0.540739E+01   0.160833E+00   0.343368E+05  -0.109773E+02
  2183   0.137277E+03   0.543638E+01   0.135736E+00   0.342888E+05  -0.120042E+02
  2184   0.136533E+03   0.546509E+01   0.108280E+00   0.342409E+05  -0.130499E+02
  2185   0.135797E+03   0.549353E+01   0.785169E-01   0.341931E+05  -0.141131E+02
  2186   0.135068E+03   0.552184E+01   0.464820E-01   0.341452E+05  -0.151927E+02
  2187   0.134353E+03   0.554980E+01   0.121967E-01   0.340974E+05  -0.162877E+02
  2188   0.133631E+03   0.557755E+01  -0.242882E-01   0.340496E+05  -0.173970E+02
  2189   0.132923E+03   0.560494E+01  -0.629514E-01   0.340018E+05  -0.185194E+02
  2190   0.132230E+03   0.563198E+01  -0.103749E+00   0.339540E+05  -0.196539E+02
  2191   0.131529E+03   0.565881E+01  -0.146661E+00   0.339063E+05  -0.207994E+02
  2192   0.130843E+03   0.568513E+01  -0.191650E+00   0.338586E+05  -0.219548E+02
  2193   0.130157E+03   0.571116E+01  -0.238674E+00   0.338108E+05  -0.231189E+02
  2194   0.129485E+03   0.573691E+01  -0.287703E+00   0.337631E+05  -0.242907E+02
  2195   0.128814E+03   0.576222E+01  -0.338753E+00   0.337155E+05  -0.254691E+02
  2196   0.128157E+03   0.578709E+01  -0.391677E+00   0.336678E+05  -0.266530E+02
  2197   0.127507E+03   0.581159E+01  -0.446454E+00   0.336201E+05  -0.278412E+02
  2198   0.126857E+03   0.583565E+01  -0.503085E+00   0.335724E+05  -0.290328E+02
  2199   0.126215E+03   0.585927E+01  -0.561571E+00   0.335248E+05  -0.302266E+02
  2200   0.125587E+03   0.588244E+01  -0.621838E+00   0.334771E+05  -0.314214E+02
